,type,startTime,endTime,latitude,longitude,description
373,Moving,2024-08-09 18:09:00+00:00,,38.066367,-108.026281,
374,Moving,2024-08-09 18:13:00+00:00,,38.024651,-108.051991,
375,Moving,2024-08-09 18:13:00+00:00,,38.020864,-108.061897,
376,Moving,2024-08-09 18:14:00+00:00,,38.024292,-108.071247,
377,Moving,2024-08-09 18:15:00+00:00,,38.024588,-108.080497,
378,Moving,2024-08-09 18:17:00+00:00,,38.033922,-108.119767,
379,Moving,2024-08-09 18:23:00+00:00,,38.080252,-108.174738,
380,Moving,2024-08-09 18:24:00+00:00,,38.094417,-108.184135,
381,Moving,2024-08-09 18:26:00+00:00,,38.109382,-108.18738,
382,Moving,2024-08-09 18:27:00+00:00,,38.12214,-108.201153,
383,Moving,2024-08-09 18:28:00+00:00,,38.128427,-108.215826,
384,Moving,2024-08-09 18:29:00+00:00,,38.128529,-108.222517,
385,Moving,2024-08-09 18:30:00+00:00,,38.133062,-108.234611,
386,Moving,2024-08-09 18:31:00+00:00,,38.130802,-108.239835,
387,Moving,2024-08-09 18:35:00+00:00,,38.131411,-108.297608,
388,Moving,2024-08-09 18:36:00+00:00,,38.139055,-108.297678,
389,Moving,2024-08-09 18:36:00+00:00,,38.145905,-108.302484,
390,Moving,2024-08-09 18:38:00+00:00,,38.157434,-108.322767,
391,Moving,2024-08-09 18:41:00+00:00,,38.160173,-108.383984,
392,Moving,2024-08-09 18:42:00+00:00,,38.166494,-108.389718,
393,Moving,2024-08-09 18:43:00+00:00,,38.174809,-108.392681,
394,Moving,2024-08-09 18:44:00+00:00,,38.174852,-108.418157,
395,Moving,2024-08-09 18:45:00+00:00,,38.181548,-108.426311,
396,Moving,2024-08-09 18:45:00+00:00,,38.182859,-108.438229,
397,Moving,2024-08-09 18:46:00+00:00,,38.19043,-108.444966,
398,Moving,2024-08-09 18:47:00+00:00,,38.200037,-108.446365,
399,Moving,2024-08-09 18:49:00+00:00,,38.22054,-108.472894,
400,Moving,2024-08-09 18:49:00+00:00,,38.222846,-108.484375,
401,Moving,2024-08-09 18:50:00+00:00,,38.221132,-108.496008,
402,Moving,2024-08-09 18:51:00+00:00,,38.225441,-108.506792,
403,Moving,2024-08-09 18:54:00+00:00,,38.213863,-108.552714,
404,Moving,2024-08-09 18:56:00+00:00,,38.217584,-108.570516,
405,Moving,2024-08-09 19:10:00+00:00,,38.217612,-108.572187,
406,Moving,2024-08-09 19:11:00+00:00,,38.218543,-108.581147,
407,Moving,2024-08-09 19:11:00+00:00,,38.223179,-108.590843,
408,Moving,2024-08-09 19:12:00+00:00,,38.230676,-108.594029,
409,Moving,2024-08-09 19:13:00+00:00,,38.231111,-108.601618,
410,Moving,2024-08-09 19:14:00+00:00,,38.215854,-108.604788,
411,Moving,2024-08-09 19:15:00+00:00,,38.208819,-108.611248,
412,Moving,2024-08-09 19:16:00+00:00,,38.207749,-108.621773,
413,Moving,2024-08-09 19:21:00+00:00,,38.242506,-108.719635,
414,Moving,2024-08-09 19:26:00+00:00,,38.287942,-108.818413,
415,Moving,2024-08-09 19:29:00+00:00,,38.310684,-108.866923,
416,Moving,2024-08-09 19:30:00+00:00,,38.310578,-108.88114,
417,Moving,2024-08-09 19:35:00+00:00,,38.354727,-108.971532,
418,Moving,2024-08-09 19:36:00+00:00,,38.354134,-108.975895,
419,Moving,2024-08-09 19:39:00+00:00,,38.357639,-108.977343,
420,Moving,2024-08-09 19:40:00+00:00,,38.355339,-108.981576,
421,Moving,2024-08-09 19:41:00+00:00,,38.357429,-108.990967,
422,Moving,2024-08-09 19:42:00+00:00,,38.350804,-108.990994,
423,Moving,2024-08-09 19:42:00+00:00,,38.344601,-108.986227,
424,Moving,2024-08-09 19:43:00+00:00,,38.337408,-108.988737,
425,Moving,2024-08-09 19:44:00+00:00,,38.331017,-108.983228,
426,Moving,2024-08-09 19:44:00+00:00,,38.324871,-108.982083,
427,Moving,2024-08-09 19:45:00+00:00,,38.323598,-108.988716,
428,Moving,2024-08-09 19:48:00+00:00,,38.334609,-109.029098,
429,Moving,2024-08-09 19:49:00+00:00,,38.334561,-109.038056,
430,Moving,2024-08-09 19:51:00+00:00,,38.326807,-109.065461,
431,Moving,2024-08-09 19:53:00+00:00,,38.330555,-109.085897,
432,Moving,2024-08-09 19:53:00+00:00,,38.329965,-109.089415,
433,Moving,2024-08-09 19:54:00+00:00,,38.330576,-109.09562,
434,Moving,2024-08-09 19:55:00+00:00,,38.32823,-109.095301,
435,Moving,2024-08-09 19:56:00+00:00,,38.329042,-109.11558,
436,Moving,2024-08-09 19:57:00+00:00,,38.326775,-109.12527,
437,Visit,2024-08-09 18:56:15+00:00,2024-08-09 19:10:04+00:00,38.326775,-109.12527,ChIJsU3gMzWSOIcROccz-jTDSVA
438,Moving,2024-08-09 20:01:00+00:00,,38.344508,-109.195307,
439,Moving,2024-08-09 20:01:00+00:00,,38.342757,-109.207836,
440,Moving,2024-08-09 20:02:00+00:00,,38.334759,-109.214162,
441,Moving,2024-08-09 20:03:00+00:00,,38.329932,-109.22415,
442,Moving,2024-08-09 20:03:00+00:00,,38.321783,-109.225176,
443,Moving,2024-08-09 20:04:00+00:00,,38.31583,-109.230672,
444,Moving,2024-08-09 20:05:00+00:00,,38.312483,-109.24099,
445,Moving,2024-08-09 20:08:00+00:00,,38.310126,-109.295778,
446,Moving,2024-08-09 20:10:00+00:00,,38.318973,-109.335337,
447,Moving,2024-08-09 20:10:00+00:00,,38.316638,-109.349339,
448,Moving,2024-08-09 20:11:00+00:00,,38.308476,-109.35832,
449,Moving,2024-08-09 20:12:00+00:00,,38.304572,-109.370504,
450,Moving,2024-08-09 20:12:00+00:00,,38.304185,-109.383979,
451,Moving,2024-08-09 20:14:00+00:00,,38.310145,-109.404566,
452,Moving,2024-08-09 20:15:00+00:00,,38.324578,-109.426747,
453,Moving,2024-08-09 20:18:00+00:00,,38.366941,-109.438383,
454,Moving,2024-08-09 20:18:00+00:00,,38.373641,-109.448901,
455,Moving,2024-08-09 20:19:00+00:00,,38.382479,-109.456061,
456,Moving,2024-08-09 20:20:00+00:00,,38.392087,-109.454291,
457,Moving,2024-08-09 20:21:00+00:00,,38.401212,-109.447521,
458,Moving,2024-08-09 20:21:00+00:00,,38.410221,-109.445308,
459,Moving,2024-08-09 20:23:00+00:00,,38.424339,-109.4287,
460,Moving,2024-08-09 20:23:00+00:00,,38.434575,-109.42822,
461,Moving,2024-08-09 20:29:00+00:00,,38.514446,-109.489615,
462,Moving,2024-08-09 20:32:00+00:00,,38.551105,-109.526662,
463,Moving,2024-08-09 20:34:00+00:00,,38.561012,-109.547414,
464,Moving,2024-08-09 20:36:00+00:00,,38.568701,-109.55072,
465,Moving,2024-08-09 20:38:00+00:00,,38.574256,-109.550708,
466,Moving,2024-08-09 20:40:00+00:00,,38.574851,-109.549371,
467,Moving,2024-08-09 21:39:00+00:00,,38.576079,-109.550697,
468,Moving,2024-08-09 21:40:00+00:00,,38.580812,-109.551414,
469,Moving,2024-08-09 21:44:00+00:00,,38.601642,-109.575552,
470,Moving,2024-08-09 21:45:00+00:00,,38.603666,-109.558677,
471,Moving,2024-08-09 21:46:00+00:00,,38.60964,-109.557449,
472,Moving,2024-08-09 21:50:00+00:00,,38.611562,-109.557916,
473,Moving,2024-08-09 21:51:00+00:00,,38.609736,-109.558049,
474,Visit,2024-08-09 20:39:40+00:00,2024-08-09 21:39:27+00:00,38.609736,-109.558049,ChIJ-5jgcyvhR4cRVAngDN4AWfQ
475,Visit,2024-08-09 21:51:16+00:00,2024-08-09 22:08:44+00:00,38.609736,-109.558049,ChIJK2vp3CTgR4cR14dzOl5r4hg
476,Moving,2024-08-09 22:09:00+00:00,,38.611377,-109.558002,
477,Moving,2024-08-09 22:10:00+00:00,,38.602969,-109.55967,
478,Moving,2024-08-09 22:12:00+00:00,,38.601816,-109.57562,
479,Moving,2024-08-09 22:12:00+00:00,,38.603935,-109.577903,
480,Moving,2024-08-09 22:13:00+00:00,,38.606546,-109.587094,
481,Moving,2024-08-09 22:14:00+00:00,,38.6051,-109.597025,
482,Moving,2024-08-09 22:14:00+00:00,,38.608746,-109.605417,
483,Moving,2024-08-09 22:16:00+00:00,,38.616431,-109.615323,
484,Moving,2024-08-09 22:19:00+00:00,,38.616244,-109.619076,
485,Moving,2024-08-09 22:24:00+00:00,,38.615817,-109.620118,
486,Moving,2024-08-09 22:25:00+00:00,,38.618598,-109.620168,
487,Moving,2024-08-09 22:26:00+00:00,,38.619476,-109.614623,
488,Moving,2024-08-09 22:27:00+00:00,,38.617657,-109.608968,
489,Moving,2024-08-09 22:28:00+00:00,,38.619808,-109.606063,
490,Moving,2024-08-09 22:30:00+00:00,,38.625201,-109.592109,
491,Moving,2024-08-09 22:32:00+00:00,,38.626962,-109.591478,
492,Moving,2024-08-09 22:36:00+00:00,,38.625165,-109.592197,
493,Moving,2024-08-09 22:37:00+00:00,,38.627536,-109.5928,
494,Moving,2024-08-09 22:38:00+00:00,,38.638399,-109.601778,
495,Moving,2024-08-09 22:39:00+00:00,,38.643775,-109.602173,
496,Moving,2024-08-09 22:39:00+00:00,,38.647291,-109.600521,
497,Moving,2024-08-09 22:41:00+00:00,,38.654703,-109.593114,
498,Moving,2024-08-09 22:41:00+00:00,,38.656807,-109.588411,
499,Moving,2024-08-09 22:45:00+00:00,,38.678849,-109.586419,
500,Moving,2024-08-09 22:45:00+00:00,,38.682067,-109.583094,
501,Moving,2024-08-09 22:46:00+00:00,,38.686545,-109.581082,
502,Moving,2024-08-09 22:47:00+00:00,,38.689821,-109.576488,
503,Moving,2024-08-09 22:48:00+00:00,,38.699734,-109.570662,
504,Moving,2024-08-09 22:49:00+00:00,,38.702035,-109.565882,
505,Moving,2024-08-09 22:52:00+00:00,,38.719327,-109.553764,
506,Moving,2024-08-09 22:55:00+00:00,,38.722705,-109.5496,
507,Moving,2024-08-09 22:56:00+00:00,,38.724561,-109.540653,
508,Moving,2024-08-09 22:56:00+00:00,,38.729897,-109.541995,
509,Moving,2024-08-09 22:59:00+00:00,,38.741159,-109.574212,
510,Moving,2024-08-09 23:00:00+00:00,,38.745403,-109.568663,
511,Moving,2024-08-09 23:01:00+00:00,,38.75671,-109.576038,
512,Moving,2024-08-09 23:02:00+00:00,,38.758412,-109.583365,
513,Moving,2024-08-09 23:02:00+00:00,,38.766132,-109.58353,
514,Moving,2024-08-09 23:04:00+00:00,,38.774229,-109.592563,
515,Moving,2024-08-09 23:05:00+00:00,,38.779007,-109.593393,
516,Moving,2024-08-09 23:05:00+00:00,,38.780714,-109.591466,
517,Moving,2024-08-09 23:06:00+00:00,,38.782744,-109.593578,
518,Moving,2024-08-09 23:09:00+00:00,,38.783,-109.594238,
519,Moving,2024-08-09 23:10:00+00:00,,38.782868,-109.595187,
520,Moving,2024-08-09 23:11:00+00:00,,38.782829,-109.595138,
521,Moving,2024-08-09 23:12:00+00:00,,38.783282,-109.595569,
522,Moving,2024-08-09 23:13:00+00:00,,38.783482,-109.596032,
523,Moving,2024-08-09 23:14:00+00:00,,38.783877,-109.596917,
524,Moving,2024-08-09 23:15:00+00:00,,38.784173,-109.597279,
525,Moving,2024-08-09 23:19:00+00:00,,38.786109,-109.597097,
526,Moving,2024-08-09 23:36:00+00:00,,38.787574,-109.600368,
527,Moving,2024-08-09 23:39:00+00:00,,38.789053,-109.601803,
528,Moving,2024-08-09 23:50:00+00:00,,38.785617,-109.59771,
529,Moving,2024-08-09 23:54:00+00:00,,38.782931,-109.594829,
530,Visit,2024-08-09 22:18:33+00:00,2024-08-09 22:24:15+00:00,38.782931,-109.594829,ChIJMVaBPiYLSIcRYsUy6SB2dZg
531,Visit,2024-08-09 22:30:24+00:00,2024-08-09 22:35:49+00:00,38.782931,-109.594829,ChIJTcddFLYKSIcRdDasyKf5R-Q
532,Moving,2024-08-10 00:17:00+00:00,,38.784256,-109.597382,
533,Moving,2024-08-10 00:25:00+00:00,,38.7876,-109.600492,
534,Moving,2024-08-10 00:28:00+00:00,,38.789128,-109.601891,
535,Moving,2024-08-10 00:33:00+00:00,,38.790517,-109.604572,
536,Moving,2024-08-10 00:38:00+00:00,,38.79155,-109.606683,
537,Moving,2024-08-10 00:49:00+00:00,,38.793916,-109.60937,
538,Moving,2024-08-10 01:02:00+00:00,,38.791148,-109.609117,
539,Moving,2024-08-10 01:14:00+00:00,,38.793252,-109.611164,
540,Moving,2024-08-10 01:49:00+00:00,,38.792542,-109.607793,
541,Moving,2024-08-10 01:54:00+00:00,,38.791138,-109.606162,
542,Moving,2024-08-10 02:02:00+00:00,,38.79036,-109.603285,
543,Moving,2024-08-10 02:07:00+00:00,,38.788432,-109.600939,
544,Moving,2024-08-10 02:10:00+00:00,,38.786918,-109.599197,
545,Moving,2024-08-10 02:13:00+00:00,,38.785462,-109.597681,
546,Moving,2024-08-10 02:20:00+00:00,,38.782924,-109.595008,
547,Moving,2024-08-10 02:32:00+00:00,,38.781976,-109.594672,
548,Moving,2024-08-10 02:33:00+00:00,,38.774378,-109.592685,
549,Moving,2024-08-10 02:35:00+00:00,,38.76471,-109.583682,
550,Moving,2024-08-10 02:36:00+00:00,,38.76013,-109.583575,
551,Moving,2024-08-10 02:37:00+00:00,,38.75684,-109.58026,
552,Moving,2024-08-10 02:37:00+00:00,,38.754649,-109.573769,
553,Moving,2024-08-10 02:39:00+00:00,,38.744711,-109.568971,
554,Moving,2024-08-10 02:39:00+00:00,,38.741592,-109.573917,
555,Moving,2024-08-10 02:42:00+00:00,,38.732435,-109.553077,
556,Moving,2024-08-10 02:43:00+00:00,,38.73195,-109.545929,
557,Moving,2024-08-10 02:44:00+00:00,,38.728443,-109.540545,
558,Moving,2024-08-10 02:44:00+00:00,,38.724219,-109.541611,
559,Moving,2024-08-10 02:46:00+00:00,,38.720653,-109.554298,
560,Moving,2024-08-10 02:48:00+00:00,,38.70436,-109.562999,
561,Moving,2024-08-10 02:49:00+00:00,,38.699504,-109.570922,
562,Moving,2024-08-10 02:51:00+00:00,,38.674259,-109.587737,
563,Moving,2024-08-10 02:53:00+00:00,,38.658632,-109.587948,
564,Moving,2024-08-10 02:55:00+00:00,,38.644402,-109.601845,
565,Moving,2024-08-10 02:56:00+00:00,,38.638893,-109.602727,
566,Moving,2024-08-10 02:58:00+00:00,,38.625187,-109.592805,
567,Moving,2024-08-10 02:58:00+00:00,,38.62422,-109.599065,
568,Moving,2024-08-10 03:00:00+00:00,,38.617572,-109.606689,
569,Moving,2024-08-10 03:00:00+00:00,,38.61956,-109.615103,
570,Moving,2024-08-10 03:02:00+00:00,,38.618269,-109.620888,
571,Moving,2024-08-10 03:02:00+00:00,,38.616188,-109.619109,
572,Moving,2024-08-10 03:03:00+00:00,,38.616012,-109.614484,
573,Moving,2024-08-10 03:04:00+00:00,,38.612102,-109.608524,
574,Moving,2024-08-10 03:05:00+00:00,,38.606896,-109.603258,
575,Moving,2024-08-10 03:06:00+00:00,,38.606607,-109.581978,
576,Moving,2024-08-10 03:11:00+00:00,,38.581954,-109.552469,
577,Moving,2024-08-10 03:14:00+00:00,,38.566789,-109.550203,
578,Moving,2024-08-10 03:36:00+00:00,,38.567419,-109.550028,
579,Moving,2024-08-10 03:39:00+00:00,,38.578056,-109.550646,
580,Moving,2024-08-10 03:39:00+00:00,,38.58249,-109.552851,
581,Moving,2024-08-10 03:43:00+00:00,,38.601481,-109.575509,
582,Moving,2024-08-10 03:43:00+00:00,,38.603137,-109.572345,
583,Moving,2024-08-10 03:44:00+00:00,,38.601445,-109.563864,
584,Moving,2024-08-10 03:45:00+00:00,,38.604624,-109.557716,
585,Moving,2024-08-10 03:45:00+00:00,,38.609642,-109.557525,
586,Moving,2024-08-10 03:46:00+00:00,,38.610397,-109.558265,
587,Visit,2024-08-10 03:13:59+00:00,2024-08-10 03:35:47+00:00,38.610397,-109.558265,ChIJaeCfH_LhR4cRsRJyvbXpPro
588,Visit,2024-08-10 03:46:02+00:00,2024-08-10 13:18:58+00:00,38.610397,-109.558265,ChIJK2vp3CTgR4cR14dzOl5r4hg
589,Moving,2024-08-10 13:19:00+00:00,,38.611434,-109.557987,
590,Moving,2024-08-10 13:21:00+00:00,,38.604342,-109.558031,
591,Moving,2024-08-10 13:22:00+00:00,,38.601485,-109.563351,
592,Moving,2024-08-10 13:22:00+00:00,,38.60283,-109.570149,
593,Moving,2024-08-10 13:23:00+00:00,,38.602258,-109.575244,
594,Moving,2024-08-10 13:29:00+00:00,,38.601823,-109.575634,
595,Moving,2024-08-10 13:29:00+00:00,,38.604108,-109.578085,
596,Moving,2024-08-10 13:30:00+00:00,,38.606677,-109.585628,
597,Moving,2024-08-10 13:31:00+00:00,,38.605398,-109.594856,
598,Moving,2024-08-10 13:31:00+00:00,,38.606685,-109.60282,
599,Moving,2024-08-10 13:33:00+00:00,,38.615376,-109.614846,
600,Moving,2024-08-10 13:33:00+00:00,,38.613684,-109.62398,
601,Moving,2024-08-10 13:36:00+00:00,,38.638669,-109.665201,
602,Moving,2024-08-10 13:42:00+00:00,,38.719142,-109.710391,
603,Moving,2024-08-10 13:44:00+00:00,,38.744989,-109.736922,
604,Moving,2024-08-10 13:49:00+00:00,,38.825686,-109.782236,
605,Moving,2024-08-10 13:52:00+00:00,,38.874288,-109.811917,
606,Moving,2024-08-10 13:57:00+00:00,,38.942056,-109.8165,
607,Moving,2024-08-10 13:58:00+00:00,,38.942177,-109.820633,
608,Visit,2024-08-10 13:23:04+00:00,2024-08-10 13:28:46+00:00,38.942177,-109.820633,ChIJiXLsfYMKSIcR1kXYQP75V0o
609,Moving,2024-08-10 14:03:00+00:00,,38.921382,-109.95323,
610,Moving,2024-08-10 14:05:00+00:00,,38.927649,-110.005191,
611,Moving,2024-08-10 14:10:00+00:00,,38.974665,-110.110489,
612,Moving,2024-08-10 14:12:00+00:00,,38.974336,-110.145207,
613,Moving,2024-08-10 14:12:00+00:00,,38.978904,-110.160689,
614,Moving,2024-08-10 14:13:00+00:00,,38.989598,-110.171268,
615,Moving,2024-08-10 14:14:00+00:00,,38.991354,-110.186263,
616,Moving,2024-08-10 14:19:00+00:00,,38.955568,-110.304632,
617,Moving,2024-08-10 14:22:00+00:00,,38.924791,-110.376278,
618,Moving,2024-08-10 14:25:00+00:00,,38.889379,-110.358597,
619,Moving,2024-08-10 14:26:00+00:00,,38.877986,-110.359002,
620,Moving,2024-08-10 14:31:00+00:00,,38.805871,-110.426599,
621,Moving,2024-08-10 14:32:00+00:00,,38.797421,-110.436088,
622,Moving,2024-08-10 14:34:00+00:00,,38.764296,-110.445384,
623,Moving,2024-08-10 14:39:00+00:00,,38.697024,-110.515591,
624,Moving,2024-08-10 14:45:00+00:00,,38.614529,-110.57667,
625,Moving,2024-08-10 14:50:00+00:00,,38.545936,-110.620256,
626,Moving,2024-08-10 14:55:00+00:00,,38.472145,-110.667332,
627,Moving,2024-08-10 14:59:00+00:00,,38.419818,-110.693306,
628,Moving,2024-08-10 15:01:00+00:00,,38.379971,-110.698786,
629,Moving,2024-08-10 15:02:00+00:00,,38.374409,-110.705204,
630,Moving,2024-08-10 15:03:00+00:00,,38.370819,-110.703311,
631,Moving,2024-08-10 15:14:00+00:00,,38.371033,-110.703333,
632,Moving,2024-08-10 15:15:00+00:00,,38.374415,-110.709166,
633,Moving,2024-08-10 15:21:00+00:00,,38.374377,-110.708968,
634,Moving,2024-08-10 15:22:00+00:00,,38.374974,-110.703884,
635,Moving,2024-08-10 15:24:00+00:00,,38.401181,-110.69169,
636,Moving,2024-08-10 15:26:00+00:00,,38.430955,-110.691427,
637,Moving,2024-08-10 15:31:00+00:00,,38.509932,-110.643212,
638,Moving,2024-08-10 15:37:00+00:00,,38.59261,-110.589537,
639,Moving,2024-08-10 15:39:00+00:00,,38.630454,-110.566692,
640,Moving,2024-08-10 15:44:00+00:00,,38.645546,-110.645778,
641,Moving,2024-08-10 15:44:00+00:00,,38.652514,-110.65371,
642,Moving,2024-08-10 15:45:00+00:00,,38.649788,-110.658068,
643,Moving,2024-08-10 15:46:00+00:00,,38.629926,-110.666723,
644,Moving,2024-08-10 15:47:00+00:00,,38.624138,-110.675512,
645,Moving,2024-08-10 15:48:00+00:00,,38.616494,-110.67724,
646,Moving,2024-08-10 15:48:00+00:00,,38.607885,-110.68403,
647,Moving,2024-08-10 15:49:00+00:00,,38.601147,-110.69453,
648,Moving,2024-08-10 15:51:00+00:00,,38.580951,-110.709402,
649,Moving,2024-08-10 15:52:00+00:00,,38.578327,-110.708006,
650,Moving,2024-08-10 15:55:00+00:00,,38.571951,-110.708431,
651,Moving,2024-08-10 15:55:00+00:00,,38.568476,-110.706715,
652,Moving,2024-08-10 15:56:00+00:00,,38.56601,-110.703099,
653,Moving,2024-08-10 15:57:00+00:00,,38.564617,-110.703324,
654,Visit,2024-08-10 15:02:36+00:00,2024-08-10 15:14:18+00:00,38.564617,-110.703324,ChIJd1fCQNzcSYcRBd5VTLYwZpg
655,Visit,2024-08-10 15:14:59+00:00,2024-08-10 15:21:00+00:00,38.564617,-110.703324,ChIJrd2HzbnBSYcRJXl0v_sAjiI
656,Moving,2024-08-10 16:10:00+00:00,,38.566147,-110.701578,
657,Moving,2024-08-10 16:17:00+00:00,,38.567198,-110.699039,
658,Moving,2024-08-10 16:28:00+00:00,,38.568698,-110.697375,
659,Moving,2024-08-10 16:33:00+00:00,,38.568606,-110.694986,
660,Moving,2024-08-10 16:38:00+00:00,,38.567237,-110.693419,
661,Moving,2024-08-10 16:45:00+00:00,,38.568979,-110.696635,
662,Moving,2024-08-10 16:51:00+00:00,,38.569086,-110.699359,
663,Moving,2024-08-10 16:55:00+00:00,,38.568981,-110.701754,
664,Moving,2024-08-10 17:00:00+00:00,,38.567,-110.702159,
665,Moving,2024-08-10 17:07:00+00:00,,38.565082,-110.702342,
666,Moving,2024-08-10 17:20:00+00:00,,38.562911,-110.700578,
667,Moving,2024-08-10 17:28:00+00:00,,38.564636,-110.703296,
668,Moving,2024-08-10 17:30:00+00:00,,38.564621,-110.703339,
669,Moving,2024-08-10 17:32:00+00:00,,38.571141,-110.708617,
670,Moving,2024-08-10 17:32:00+00:00,,38.575173,-110.706538,
671,Moving,2024-08-10 17:34:00+00:00,,38.582956,-110.709957,
672,Moving,2024-08-10 17:35:00+00:00,,38.593105,-110.69961,
673,Moving,2024-08-10 17:36:00+00:00,,38.599518,-110.697282,
674,Moving,2024-08-10 17:38:00+00:00,,38.615043,-110.67789,
675,Moving,2024-08-10 17:38:00+00:00,,38.621152,-110.678122,
676,Moving,2024-08-10 17:40:00+00:00,,38.630611,-110.666144,
677,Moving,2024-08-10 17:42:00+00:00,,38.651345,-110.65778,
678,Moving,2024-08-10 17:43:00+00:00,,38.652359,-110.65358,
679,Moving,2024-08-10 17:44:00+00:00,,38.64239,-110.638986,
680,Moving,2024-08-10 17:49:00+00:00,,38.630738,-110.567206,
681,Moving,2024-08-10 17:54:00+00:00,,38.561875,-110.61006,
682,Moving,2024-08-10 18:00:00+00:00,,38.480936,-110.661749,
683,Moving,2024-08-10 18:04:00+00:00,,38.41802,-110.693471,
684,Moving,2024-08-10 18:06:00+00:00,,38.378268,-110.699486,
685,Moving,2024-08-10 18:07:00+00:00,,38.373954,-110.705787,
686,Moving,2024-08-10 18:10:00+00:00,,38.37781,-110.73762,
687,Moving,2024-08-10 18:11:00+00:00,,38.371973,-110.747034,
688,Moving,2024-08-10 18:12:00+00:00,,38.371891,-110.769701,
689,Moving,2024-08-10 18:14:00+00:00,,38.36538,-110.807111,
690,Moving,2024-08-10 18:17:00+00:00,,38.369395,-110.848937,
691,Moving,2024-08-10 18:18:00+00:00,,38.360122,-110.870894,
692,Moving,2024-08-10 18:19:00+00:00,,38.36586,-110.886407,
693,Moving,2024-08-10 18:21:00+00:00,,38.366239,-110.906953,
694,Moving,2024-08-10 18:26:00+00:00,,38.337207,-111.009701,
695,Moving,2024-08-10 18:28:00+00:00,,38.329598,-111.032175,
696,Moving,2024-08-10 18:32:00+00:00,,38.276733,-111.05399,
697,Moving,2024-08-10 18:33:00+00:00,,38.268844,-111.073773,
698,Moving,2024-08-10 18:34:00+00:00,,38.274488,-111.088898,
699,Moving,2024-08-10 18:37:00+00:00,,38.279088,-111.116071,
700,Moving,2024-08-10 18:37:00+00:00,,38.284609,-111.118306,
701,Moving,2024-08-10 18:39:00+00:00,,38.282297,-111.134002,
702,Moving,2024-08-10 18:40:00+00:00,,38.285946,-111.139634,
703,Moving,2024-08-10 18:41:00+00:00,,38.284525,-111.147169,
704,Moving,2024-08-10 18:42:00+00:00,,38.289352,-111.161885,
705,Moving,2024-08-10 18:43:00+00:00,,38.283696,-111.16455,
706,Moving,2024-08-10 18:45:00+00:00,,38.278016,-111.18762,
707,Moving,2024-08-10 18:46:00+00:00,,38.284067,-111.198233,
708,Moving,2024-08-10 18:47:00+00:00,,38.282114,-111.214787,
709,Moving,2024-08-10 18:48:00+00:00,,38.286563,-111.221227,
710,Moving,2024-08-10 18:50:00+00:00,,38.288994,-111.235837,
711,Moving,2024-08-10 18:51:00+00:00,,38.288606,-111.24982,
712,Moving,2024-08-10 18:52:00+00:00,,38.291348,-111.261586,
713,Moving,2024-08-10 19:10:00+00:00,,38.28872,-111.259643,
714,Moving,2024-08-10 19:11:00+00:00,,38.288066,-111.251993,
715,Moving,2024-08-10 19:12:00+00:00,,38.284826,-111.246517,
716,Moving,2024-08-10 19:18:00+00:00,,38.287859,-111.256461,
717,Moving,2024-08-10 19:18:00+00:00,,38.290558,-111.261117,
718,Moving,2024-08-10 19:19:00+00:00,,38.290597,-111.257385,
719,Moving,2024-08-10 19:20:00+00:00,,38.28794,-111.24865,
720,Moving,2024-08-10 19:22:00+00:00,,38.288661,-111.227634,
721,Moving,2024-08-10 19:34:00+00:00,,38.289017,-111.225385,
722,Moving,2024-08-10 19:44:00+00:00,,38.290863,-111.229193,
723,Moving,2024-08-10 19:53:00+00:00,,38.290349,-111.232777,
724,Moving,2024-08-10 20:13:00+00:00,,38.290843,-111.229833,
725,Moving,2024-08-10 20:17:00+00:00,,38.290207,-111.227588,
726,Moving,2024-08-10 20:23:00+00:00,,38.288938,-111.225818,
727,Moving,2024-08-10 20:38:00+00:00,,38.287846,-111.248356,
728,Moving,2024-08-10 20:40:00+00:00,,38.294844,-111.267861,
729,Moving,2024-08-10 20:41:00+00:00,,38.306544,-111.280167,
730,Moving,2024-08-10 20:42:00+00:00,,38.30854,-111.295012,
731,Moving,2024-08-10 20:43:00+00:00,,38.307423,-111.295436,
732,Moving,2024-08-10 21:15:00+00:00,,38.307972,-111.295788,
733,Moving,2024-08-10 21:17:00+00:00,,38.31665,-111.306931,
734,Moving,2024-08-10 21:21:00+00:00,,38.32491,-111.370645,
735,Moving,2024-08-10 21:23:00+00:00,,38.314322,-111.386807,
736,Moving,2024-08-10 21:31:00+00:00,,38.313492,-111.386756,
737,Moving,2024-08-10 21:32:00+00:00,,38.30555,-111.39266,
738,Moving,2024-08-10 21:33:00+00:00,,38.298849,-111.392623,
739,Moving,2024-08-10 21:34:00+00:00,,38.298604,-111.40073,
740,Moving,2024-08-10 21:34:00+00:00,,38.296342,-111.401343,
741,Moving,2024-08-10 21:35:00+00:00,,38.290266,-111.395163,
742,Moving,2024-08-10 21:36:00+00:00,,38.283126,-111.395361,
743,Moving,2024-08-10 21:37:00+00:00,,38.271626,-111.376998,
744,Moving,2024-08-10 21:38:00+00:00,,38.263472,-111.375322,
745,Moving,2024-08-10 21:40:00+00:00,,38.241451,-111.377121,
746,Moving,2024-08-10 21:41:00+00:00,,38.230943,-111.360147,
747,Moving,2024-08-10 21:42:00+00:00,,38.228126,-111.35013,
748,Moving,2024-08-10 21:43:00+00:00,,38.222159,-111.342784,
